ID,Father.ID,Mother.ID,Fathers.Father.ID,Fathers.Mother.ID,Mothers.Father.ID,Mothers.Mother.ID,MALE,AO,AL,F,E,AOy,ALy,Fy,Ey,Y,BV.NT.O,TPO,TMO,NTPO,NTMO,BV.NT.L,TPL,TML,NTPL,NTML,YP,FP,YM,FM
3502899,4490607,5044010,7465654,3153648,8469642,7031111,0,0.109705441600285,1.99264113812007,0.394413647350204,-0.761418575804255,0.0548527208001427,0.996320569060033,0.394413647350204,-0.450461304279205,0.995125632931174,-0.21635589797792,-0.0306022025434591,0.140307644143744,-0.059142488367553,-0.157213409610367,0.593264181839872,0.713276759234208,1.27936437888586,-0.365966958711349,0.95923114055122,-0.325351646213804,0.554202666179529,1.76554665715776,0.754116966350145
4304003,7316701,3650761,8014981,5561204,7815611,8279095,0,-0.876601573329448,-0.29586603038898,-0.248697602215671,1.73700857689711,-0.438300786664724,-0.14793301519449,-0.248697602215671,1.02762813248517,0.19269672841028,-0.751136207976163,-0.399172600087466,-0.477428973241982,0.129743097913707,-0.880879305889871,-0.199620081045942,0.0679814600941404,-0.36384749048312,-0.0366951879756485,-0.162924893070294,0.219166906711512,0.0344053671130997,-1.12728215158465,-0.722506851526051
7442741,3130865,9272255,5849912,5651150,2211545,5446309,0,-0.902410942192756,-0.781463030502949,-0.501008636543266,0.715947415834903,-0.451205471096378,-0.390731515251474,-0.501008636543266,0.423560203258328,-0.91938541963279,0.0944047350676237,-0.346864266919636,-0.55554667527312,0.387335707095124,-0.2929309720275,-0.889850173728168,-0.341286541693675,-0.440176488809274,-1.15061083415128,0.260760660423113,-1.59554741047549,-1.30456561699857,-0.233877467788868,0.0324828744318479
3959212,7201551,9216901,3544234,4518619,4042236,8239007,0,-0.560232251254539,0.884343425809256,-0.134758867799594,-3.18318160451155,-0.280116125627269,0.442171712904628,-0.134758867799594,-1.88319563363854,-1.85589891416078,-1.17260977690124,0.0454984133382084,-0.605730664592748,-1.57251346153423,0.399903684632989,-0.184667960243785,1.16481257066372,-0.280469144854469,0.1460528024428,-0.330720762686585,-0.316353447236472,-0.361496778797103,-0.175716364214824,0.0441288838231154
7886977,9636210,9727046,9564172,6235580,9623874,5006512,1,-0.0965364378474458,-0.783022698633943,-0.794639434010245,-1.84738077022141,-0.0482682189237229,-0.391511349316971,-0.794639434010245,-1.09292520263939,-2.32734420489033,-2.34434429797283,-0.339168265785915,0.242631827938469,-0.784562649823533,-1.55978164814929,0.740194997810077,-0.383320269192187,-0.399702429441756,0.575098038003556,0.165096959806521,-1.91802073620555,-0.540319799638574,-0.983592217731437,-0.180161562437451
1955754,9895080,4788541,2272693,3986182,8243603,7313510,0,0.381198115635801,1.00473120612059,0.661980809701799,1.17166084746398,0.190599057817901,0.502365603060295,0.661980809701799,0.693163905233101,2.0481093758131,1.91547147114066,-0.284131161388534,0.665329277024335,-0.415078761503328,2.33055023264399,1.34546617263166,0.5902676753706,0.41446353074999,0.601438462084108,0.744027710547552,-0.45181266067478,-0.28304892282809,2.86902480806951,0.938938952452568
2718165,4822754,8123134,1121941,3975675,3416207,5786096,0,1.41380140267251,0.629449101702865,1.09001206923577,-0.787716637664206,0.706900701336256,0.314724550851433,1.09001206923577,-0.466019447489642,1.64561787393382,0.086066168945099,0.783290795379568,0.630510607292944,0.282582393617711,-0.196516224672612,2.0548139830256,1.11652539281764,-0.487076291114772,0.153711261720494,1.9011027213051,3.00662803894931,1.18076916562433,0.973533282872796,0.695069865353729
9690168,4289654,7988291,9620694,5064946,1063487,9424617,1,0.717106055512913,-0.297619810117535,-0.825061803778049,-0.335378321161907,0.358553027756457,-0.148809905058768,-0.825061803778049,-0.198412490551585,-0.813731171631945,-1.65718607688551,-0.622054308833596,1.33916036434651,-0.319556883638639,-1.33762919324687,-0.00639720791792586,0.423739370119037,-0.721359180236573,-0.424893217595981,0.418496009678055,-1.76776724077989,-0.42766854079909,-1.2449325009877,-0.627828412352964
6258399,4654121,1068053,3025251,2271442,6076934,3744711,1,0.939177899915042,-0.920942323655823,0.92194869805956,-1.74666066392833,0.469588949957521,-0.460471161827911,0.92194869805956,-1.03333838418018,-0.102271897991007,2.79842161810519,0.918504766507712,0.0206731334073306,2.20513205370601,0.593289564399183,2.36495634872092,-0.66371524978176,-0.257227073874064,1.51997757159841,0.84497877712251,3.3939402335892,0.777293226506435,-0.0274595749909279,-0.101649474044867
8481408,1901784,3767902,8142268,7235950,3417267,6219382,0,-1.5115423068183,0.741431536166487,0.0382955854386755,-0.480654875828792,-0.755771153409148,0.370715768083243,0.0382955854386755,-0.284359259353897,-0.631119059241126,1.31727322719809,-1.12423562526994,-0.387306681548357,0.177163370491616,1.14010985670647,-0.577115360554291,-0.647989918171795,1.38942145433828,-0.296752551444212,-0.280362809110079,-1.51563377488017,-0.17951922585517,1.65546948153103,-0.0739220331866587
3288475,6251882,2704055,8308129,2896233,9829903,9100373,0,-1.73696143920991,-0.644682745582245,-0.576254709891363,1.26967863649182,-0.868480719604955,-0.322341372791122,-0.576254709891363,0.751152011238274,-1.01592479104917,-0.714725621541294,-0.768018326200571,-0.968943113009339,0.181825300492138,-0.896550922033432,-0.843535782229766,-0.128782584572045,-0.5159001610102,0.154627190422388,-0.998162972652154,0.557189836259839,0.205374329501029,-2.66137452610047,-1.03029619284493
4378200,3345345,2895427,3195370,7894986,9183082,2412569,0,1.23582548089712,0.498924907968586,0.157162591985621,1.59527417091075,0.617912740448561,0.249462453984293,0.157162591985621,0.94377692710261,1.96831471352109,0.498800030533283,0.50749371628992,0.728331764607203,0.0375273256159918,0.461272704917292,-0.0785927783077462,1.10440529231621,-0.605480384347622,-0.171500523474861,0.0929077451671147,0.038566526943529,-0.0440257513896184,0.535310118566506,0.104531895792397
